0 info it worked if it ends with ok
1 verbose cli [ 'node', '/usr/local/bin/npm', 'update', '-g', 'yeoman' ]
2 info using npm@1.1.63
3 info using node@v0.8.12
326 verbose read json /usr/local/lib/node_modules/grunt/node_modules/prompt/node_modules/winston/node_modules/pkginfo/package.json
327 verbose from cache /usr/local/lib/node_modules/grunt/node_modules/prompt/node_modules/winston/node_modules/stack-trace/package.json
328 verbose read json /usr/local/lib/node_modules/grunt/node_modules/jshint/node_modules/cli/node_modules/glob/node_modules/graceful-fs/package.json
329 verbose read json /usr/local/lib/node_modules/grunt/node_modules/jshint/node_modules/cli/node_modules/glob/node_modules/inherits/package.json
330 verbose read json /usr/local/lib/node_modules/grunt/node_modules/jshint/node_modules/cli/node_modules/glob/node_modules/minimatch/package.json
331 verbose read json /usr/local/lib/node_modules/grunt/node_modules/nodeunit/node_modules/tap/node_modules/runforcover/node_modules/bunker/package.json
332 verbose read json /usr/local/lib/node_modules/grunt/node_modules/nodeunit/node_modules/tap/node_modules/nopt/node_modules/abbrev/package.json
333 verbose read json /usr/local/lib/node_modules/grunt/node_modules/nodeunit/node_modules/tap/node_modules/difflet/node_modules/charm/package.json
334 verbose read json /usr/local/lib/node_modules/grunt/node_modules/nodeunit/node_modules/tap/node_modules/difflet/node_modules/traverse/package.json
335 verbose read json /usr/local/lib/node_modules/grunt/node_modules/connect/node_modules/send/node_modules/debug/package.json
336 verbose from cache /usr/local/lib/node_modules/grunt/node_modules/connect/node_modules/send/node_modules/mime/package.json
337 verbose read json /usr/local/lib/node_modules/grunt/node_modules/connect/node_modules/send/node_modules/fresh/package.json
338 verbose from cache /usr/local/lib/node_modules/grunt/node_modules/connect/node_modules/send/node_modules/range-parser/package.json
339 verbose read json /usr/local/lib/node_modules/grunt/node_modules/prompt/node_modules/winston/node_modules/loggly/node_modules/request/package.json
340 verbose read json /usr/local/lib/node_modules/grunt/node_modules/prompt/node_modules/winston/node_modules/loggly/node_modules/timespan/package.json
341 verbose from cache /usr/local/lib/node_modules/npm/node_modules/npmconf/node_modules/config-chain/node_modules/proto-list/package.json
342 verbose read json /usr/local/lib/node_modules/npm/node_modules/npmconf/node_modules/config-chain/node_modules/ini/package.json
343 warn package.json bson@0.0.4 No README.md file found!
344 verbose from cache /usr/local/lib/node_modules/mongoose/node_modules/mongodb/node_modules/bson/package.json
345 verbose from cache /usr/local/lib/node_modules/jshint/node_modules/minimatch/node_modules/lru-cache/package.json
346 verbose from cache /usr/local/lib/node_modules/jshint/node_modules/cli/node_modules/glob/package.json
347 verbose read json /usr/local/lib/node_modules/jshint/node_modules/cli/node_modules/glob/node_modules/graceful-fs/package.json
348 verbose read json /usr/local/lib/node_modules/jshint/node_modules/cli/node_modules/glob/node_modules/inherits/package.json
349 verbose read json /usr/local/lib/node_modules/jshint/node_modules/cli/node_modules/glob/node_modules/minimatch/package.json
350 verbose from cache /usr/local/lib/node_modules/grunt/node_modules/nodeunit/node_modules/tap/node_modules/runforcover/node_modules/bunker/package.json
351 verbose from cache /usr/local/lib/node_modules/grunt/node_modules/jshint/node_modules/cli/node_modules/glob/node_modules/minimatch/package.json
352 verbose from cache /usr/local/lib/node_modules/grunt/node_modules/jshint/node_modules/cli/node_modules/glob/node_modules/graceful-fs/package.json
353 verbose from cache /usr/local/lib/node_modules/grunt/node_modules/jshint/node_modules/cli/node_modules/glob/node_modules/inherits/package.json
354 verbose from cache /usr/local/lib/node_modules/grunt/node_modules/nodeunit/node_modules/tap/node_modules/difflet/node_modules/traverse/package.json
355 verbose from cache /usr/local/lib/node_modules/grunt/node_modules/nodeunit/node_modules/tap/node_modules/difflet/node_modules/charm/package.json
356 verbose read json /usr/local/lib/node_modules/grunt/node_modules/nodeunit/node_modules/tap/node_modules/difflet/node_modules/deep-equal/package.json
357 verbose read json /usr/local/lib/node_modules/express/node_modules/connect/node_modules/qs/package.json
358 verbose read json /usr/local/lib/node_modules/express/node_modules/connect/node_modules/mime/package.json
359 verbose from cache /usr/local/lib/node_modules/express/node_modules/connect/node_modules/formidable/package.json
360 verbose from cache /usr/local/lib/node_modules/recess/node_modules/nopt/node_modules/abbrev/package.json
361 verbose read json /usr/local/lib/node_modules/grunt/node_modules/nodeunit/node_modules/tap/node_modules/runforcover/node_modules/bunker/node_modules/burrito/package.json
362 verbose from cache /usr/local/lib/node_modules/grunt/node_modules/nodeunit/node_modules/tap/node_modules/nopt/node_modules/abbrev/package.json
363 verbose read json /usr/local/lib/node_modules/grunt/node_modules/jshint/node_modules/cli/node_modules/glob/node_modules/minimatch/node_modules/lru-cache/package.json
364 verbose read json /usr/local/lib/node_modules/grunt/node_modules/jshint/node_modules/cli/node_modules/glob/node_modules/minimatch/node_modules/sigmund/package.json
365 verbose from cache /usr/local/lib/node_modules/grunt/node_modules/prompt/node_modules/winston/node_modules/loggly/node_modules/request/package.json
366 verbose from cache /usr/local/lib/node_modules/grunt/node_modules/prompt/node_modules/winston/node_modules/loggly/node_modules/timespan/package.json
367 verbose from cache /usr/local/lib/node_modules/grunt/node_modules/nodeunit/node_modules/tap/node_modules/runforcover/node_modules/bunker/node_modules/burrito/package.json
368 verbose from cache /usr/local/lib/node_modules/grunt/node_modules/jshint/node_modules/cli/node_modules/glob/node_modules/minimatch/node_modules/lru-cache/package.json
369 verbose from cache /usr/local/lib/node_modules/grunt/node_modules/jshint/node_modules/cli/node_modules/glob/node_modules/minimatch/node_modules/sigmund/package.json
370 verbose from cache /usr/local/lib/node_modules/jshint/node_modules/cli/node_modules/glob/node_modules/minimatch/package.json
371 verbose from cache /usr/local/lib/node_modules/jshint/node_modules/cli/node_modules/glob/node_modules/graceful-fs/package.json
372 verbose from cache /usr/local/lib/node_modules/jshint/node_modules/cli/node_modules/glob/node_modules/inherits/package.json
373 verbose read json /usr/local/lib/node_modules/jshint/node_modules/cli/node_modules/glob/node_modules/minimatch/node_modules/lru-cache/package.json
374 verbose read json /usr/local/lib/node_modules/grunt/node_modules/nodeunit/node_modules/tap/node_modules/runforcover/node_modules/bunker/node_modules/burrito/node_modules/.bin/package.json
375 verbose read json /usr/local/lib/node_modules/grunt/node_modules/nodeunit/node_modules/tap/node_modules/runforcover/node_modules/bunker/node_modules/burrito/node_modules/traverse/package.json
376 verbose read json /usr/local/lib/node_modules/grunt/node_modules/nodeunit/node_modules/tap/node_modules/runforcover/node_modules/bunker/node_modules/burrito/node_modules/uglify-js/package.json
377 verbose from cache /usr/local/lib/node_modules/jshint/node_modules/cli/node_modules/glob/node_modules/minimatch/node_modules/lru-cache/package.json
378 verbose from cache /usr/local/lib/node_modules/grunt/node_modules/nodeunit/node_modules/tap/node_modules/runforcover/node_modules/bunker/node_modules/burrito/node_modules/traverse/package.json
379 verbose from cache /usr/local/lib/node_modules/grunt/node_modules/nodeunit/node_modules/tap/node_modules/runforcover/node_modules/bunker/node_modules/burrito/node_modules/uglify-js/package.json
380 http 200 https://registry.npmjs.org/yeoman
381 silly registry.get cb [ 200,
381 silly registry.get   { vary: 'Accept',
381 silly registry.get     server: 'CouchDB/1.2.0 (Erlang OTP/R15B)',
381 silly registry.get     etag: '"2V3KNVESJEHKZNYAR1EG6GCC3"',
381 silly registry.get     date: 'Sat, 22 Dec 2012 02:45:10 GMT',
381 silly registry.get     'content-type': 'application/json',
381 silly registry.get     'content-length': '34617' } ]
382 silly addNameRange number 2 { name: 'yeoman', range: '', hasData: true }
383 silly addNameRange versions [ 'yeoman',
383 silly addNameRange   [ '0.0.1',
383 silly addNameRange     '0.7.0',
383 silly addNameRange     '0.7.1',
383 silly addNameRange     '0.7.2',
383 silly addNameRange     '0.7.3',
383 silly addNameRange     '0.9.0',
383 silly addNameRange     '0.9.1',
383 silly addNameRange     '0.9.2',
383 silly addNameRange     '0.9.3',
383 silly addNameRange     '0.9.4',
383 silly addNameRange     '0.9.5',
383 silly addNameRange     '0.9.6' ] ]
384 verbose addNamed [ 'yeoman', '0.9.6' ]
385 verbose addNamed [ '0.9.6', '0.9.6' ]
386 silly lockFile 72540a0c-yeoman-0-9-6 yeoman@0.9.6
387 verbose lock yeoman@0.9.6 /Users/Vince/.npm/72540a0c-yeoman-0-9-6.lock
388 silly lockFile b1f1a287-pmjs-org-yeoman-yeoman-0-9-6-tgz https://registry.npmjs.org/yeoman/-/yeoman-0.9.6.tgz
389 verbose lock https://registry.npmjs.org/yeoman/-/yeoman-0.9.6.tgz /Users/Vince/.npm/b1f1a287-pmjs-org-yeoman-yeoman-0-9-6-tgz.lock
390 verbose addRemoteTarball [ 'https://registry.npmjs.org/yeoman/-/yeoman-0.9.6.tgz',
390 verbose addRemoteTarball   '2e80fda9f0b2c77392798012dbb10f696e7c5c26' ]
391 info retry fetch attempt 1 at 10:46:13
392 verbose fetch to= /var/folders/zr/46h2gfj519q20f33z_q9mxdh0000gn/T/npm-469/1356144373501-0.5230235317721963/tmp.tgz
393 http GET https://registry.npmjs.org/yeoman/-/yeoman-0.9.6.tgz
394 http 200 https://registry.npmjs.org/yeoman/-/yeoman-0.9.6.tgz
395 silly shasum updated bytes 40960
396 silly shasum updated bytes 40960
397 silly shasum updated bytes 40960
398 silly shasum updated bytes 40960
399 silly shasum updated bytes 40960
400 silly shasum updated bytes 40960
401 silly shasum updated bytes 40960
402 silly shasum updated bytes 40960
403 silly shasum updated bytes 40960
404 silly shasum updated bytes 40960
405 silly shasum updated bytes 40960
406 silly shasum updated bytes 40960
407 silly shasum updated bytes 40960
408 silly shasum updated bytes 40960
409 silly shasum updated bytes 40960
410 silly shasum updated bytes 40960
411 silly shasum updated bytes 40960
412 silly shasum updated bytes 40960
413 silly shasum updated bytes 40960
414 silly shasum updated bytes 40960
415 silly shasum updated bytes 40960
416 silly shasum updated bytes 40960
417 silly shasum updated bytes 40960
418 silly shasum updated bytes 40960
419 silly shasum updated bytes 40960
420 silly shasum updated bytes 40960
421 silly shasum updated bytes 40960
422 silly shasum updated bytes 40960
423 silly shasum updated bytes 40960
424 silly shasum updated bytes 40960
425 silly shasum updated bytes 40960
426 silly shasum updated bytes 40960
427 silly shasum updated bytes 40960
428 silly shasum updated bytes 40960
429 silly shasum updated bytes 40960
430 silly shasum updated bytes 40960
431 silly shasum updated bytes 40960
432 silly shasum updated bytes 40960
433 silly shasum updated bytes 40960
434 silly shasum updated bytes 40960
435 silly shasum updated bytes 40960
436 silly shasum updated bytes 40960
437 silly shasum updated bytes 40960
438 silly shasum updated bytes 40960
439 silly shasum updated bytes 40960
440 silly shasum updated bytes 40960
441 silly shasum updated bytes 40960
442 silly shasum updated bytes 40960
443 silly shasum updated bytes 40960
444 silly shasum updated bytes 40960
445 silly shasum updated bytes 40960
446 silly shasum updated bytes 40960
447 silly shasum updated bytes 40960
448 silly shasum updated bytes 40960
449 silly shasum updated bytes 40960
450 silly shasum updated bytes 40960
451 silly shasum updated bytes 17894
452 info shasum 2e80fda9f0b2c77392798012dbb10f696e7c5c26
452 info shasum /var/folders/zr/46h2gfj519q20f33z_q9mxdh0000gn/T/npm-469/1356144373501-0.5230235317721963/tmp.tgz
453 verbose tar unpack /var/folders/zr/46h2gfj519q20f33z_q9mxdh0000gn/T/npm-469/1356144373501-0.5230235317721963/tmp.tgz
454 silly lockFile 3d4e4ccb-73501-0-5230235317721963-package /var/folders/zr/46h2gfj519q20f33z_q9mxdh0000gn/T/npm-469/1356144373501-0.5230235317721963/package
455 verbose lock /var/folders/zr/46h2gfj519q20f33z_q9mxdh0000gn/T/npm-469/1356144373501-0.5230235317721963/package /Users/Vince/.npm/3d4e4ccb-73501-0-5230235317721963-package.lock
456 silly gunzTarPerm modes [ '755', '644' ]
457 silly gunzTarPerm extractEntry package.json
458 silly gunzTarPerm extractEntry Gruntfile.js
459 silly gunzTarPerm extractEntry yeoman.js
460 silly gunzTarPerm extractEntry doc/bower.md
461 silly gunzTarPerm extractEntry doc/build.md
462 silly gunzTarPerm extractEntry doc/faq.md
